ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,termDeposit
T9247,35,technician,single,high.school,no,yes,no,telephone,jun,mon,92,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
T9248,32,technician,single,university.degree,no,yes,no,cellular,apr,thu,293,2,999,1,failure,-1.8,93.075,-47.1,1.483,5099.1,no
T9249,35,technician,married,university.degree,no,no,no,telephone,jun,mon,114,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
T9250,37,blue-collar,single,basic.9y,unknown,no,no,telephone,may,wed,119,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
T9251,39,technician,single,professional.course,no,no,no,cellular,may,wed,940,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
T9252,35,admin.,married,high.school,no,yes,no,cellular,mar,thu,117,2,999,0,nonexistent,-1.8,92.843,-50,1.538,5099.1,yes
T9253,29,admin.,single,university.degree,no,yes,yes,cellular,nov,thu,736,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,yes
T9254,56,retired,married,university.degree,no,no,no,cellular,aug,wed,388,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
T9255,44,technician,divorced,professional.course,unknown,yes,no,cellular,aug,thu,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
T9256,37,retired,divorced,basic.9y,unknown,no,no,telephone,nov,tue,114,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
T9257,59,retired,married,unknown,no,no,no,cellular,aug,fri,109,2,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,no
T9258,30,blue-collar,single,basic.4y,unknown,yes,no,telephone,jun,tue,256,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
T9259,56,retired,married,high.school,no,no,no,cellular,jun,tue,383,1,3,1,success,-1.7,94.055,-39.8,0.761,4991.6,yes
T9260,31,admin.,single,university.degree,no,yes,no,cellular,aug,tue,130,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
T9261,60,services,married,unknown,no,no,no,telephone,may,wed,283,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
T9262,32,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,fri,144,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
T9263,31,admin.,divorced,high.school,no,no,no,telephone,jun,fri,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
T9264,42,blue-collar,married,basic.6y,no,yes,yes,cellular,mar,tue,185,1,7,3,failure,-1.8,93.369,-34.8,0.652,5008.7,yes
T9265,25,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,wed,322,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T9266,54,blue-collar,married,basic.4y,no,yes,no,cellular,apr,thu,743,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
T9267,42,admin.,divorced,university.degree,no,no,no,cellular,aug,tue,56,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
T9268,34,management,single,university.degree,no,no,yes,cellular,may,fri,662,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
T9269,23,student,single,high.school,no,no,no,cellular,jul,tue,370,1,999,1,failure,-2.9,92.469,-33.6,1.044,5076.2,yes
T9270,32,blue-collar,single,high.school,no,yes,no,telephone,may,tue,124,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T9271,32,technician,married,university.degree,no,yes,no,cellular,aug,thu,151,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
T9272,39,admin.,single,high.school,no,yes,no,cellular,oct,tue,386,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,yes
T9273,55,services,married,basic.9y,no,yes,no,cellular,dec,wed,314,1,6,1,success,-3,92.713,-33,0.715,5023.5,yes
T9274,30,services,single,high.school,no,no,no,cellular,may,mon,700,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,yes
T9275,43,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,111,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
T9276,51,services,married,professional.course,unknown,no,no,telephone,may,mon,158,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
T9277,60,admin.,married,professional.course,no,yes,yes,cellular,sep,thu,261,1,6,1,success,-1.1,94.199,-37.5,0.879,4963.6,yes
T9278,81,housemaid,married,basic.4y,no,yes,no,cellular,oct,wed,246,2,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
T9279,36,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,125,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
T9280,33,housemaid,married,basic.9y,no,no,no,cellular,jul,tue,860,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
T9281,54,technician,married,professional.course,no,no,yes,cellular,jul,thu,268,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T9282,39,entrepreneur,married,basic.6y,no,yes,no,cellular,sep,tue,265,2,16,1,success,-3.4,92.379,-29.8,0.819,5017.5,yes
T9283,44,technician,divorced,university.degree,unknown,yes,yes,telephone,jul,mon,31,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T9284,60,retired,divorced,professional.course,no,yes,no,cellular,apr,thu,968,1,5,2,failure,-1.8,93.075,-47.1,1.365,5099.1,yes
T9285,31,admin.,single,university.degree,no,no,yes,cellular,jun,tue,210,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
T9286,49,admin.,married,high.school,no,no,no,cellular,jul,fri,366,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T9287,74,retired,married,basic.9y,no,yes,no,cellular,oct,thu,134,2,6,1,success,-3.4,92.431,-26.9,0.74,5017.5,yes
T9288,25,admin.,married,high.school,no,no,no,cellular,may,mon,261,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
T9289,33,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,61,23,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
T9290,33,unemployed,single,university.degree,no,yes,no,telephone,aug,fri,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
T9291,22,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,848,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
T9292,36,admin.,single,university.degree,no,yes,no,cellular,aug,tue,74,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
T9293,40,admin.,single,high.school,no,yes,no,cellular,jul,tue,237,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
T9294,27,technician,single,professional.course,no,no,no,telephone,jun,fri,112,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
T9295,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T9296,30,admin.,single,university.degree,no,no,no,cellular,apr,thu,662,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
T9297,50,management,married,university.degree,no,yes,no,cellular,jul,thu,367,1,999,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,yes
T9298,43,services,married,high.school,no,no,no,cellular,jul,thu,345,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
T9299,34,admin.,married,university.degree,no,no,no,cellular,apr,thu,279,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
T9300,28,services,married,high.school,no,no,no,cellular,jul,wed,359,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
T9301,33,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,225,1,5,1,success,-1.8,93.075,-47.1,1.41,5099.1,no
T9302,66,retired,married,high.school,no,no,no,cellular,jul,tue,475,1,999,0,nonexistent,-1.7,94.215,-40.3,0.835,4991.6,yes
T9303,27,admin.,single,high.school,no,yes,no,telephone,may,wed,1328,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes
T9304,36,technician,married,basic.4y,no,no,no,cellular,jul,mon,854,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
T9305,35,admin.,married,high.school,no,no,no,telephone,jun,mon,142,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
T9306,30,management,married,university.degree,no,no,no,cellular,jul,wed,84,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T9307,49,technician,divorced,professional.course,no,yes,no,cellular,jul,mon,253,3,15,1,success,-1.7,94.215,-40.3,0.87,4991.6,yes
T9308,48,blue-collar,married,basic.6y,unknown,no,no,telephone,jul,thu,256,3,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,no
T9309,35,admin.,divorced,high.school,no,yes,yes,telephone,apr,thu,111,1,999,0,nonexistent,-1.8,93.749,-34.6,0.635,5008.7,yes
T9310,36,admin.,married,high.school,unknown,yes,no,telephone,may,fri,147,14,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T9311,38,services,married,high.school,no,yes,no,cellular,may,fri,324,1,999,1,failure,-1.8,92.893,-46.2,1.259,5099.1,yes
T9312,49,admin.,married,university.degree,unknown,no,no,telephone,may,tue,72,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
T9313,36,admin.,single,university.degree,no,yes,yes,telephone,jul,thu,18,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
T9314,53,blue-collar,single,basic.9y,no,yes,no,telephone,jul,wed,897,2,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
T9315,29,admin.,single,high.school,no,yes,no,cellular,may,wed,443,7,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
T9316,35,technician,married,unknown,no,yes,no,cellular,jul,thu,502,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T9317,39,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,504,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
T9318,32,technician,single,high.school,no,yes,no,cellular,may,tue,1531,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
T9319,47,technician,married,basic.9y,no,yes,no,cellular,jul,mon,502,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T9320,34,admin.,married,university.degree,no,no,no,cellular,aug,mon,1238,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
T9321,36,admin.,married,university.degree,unknown,no,no,cellular,aug,mon,86,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
T9322,52,management,married,basic.6y,no,yes,no,cellular,nov,tue,97,3,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
T9323,47,services,married,high.school,no,yes,no,cellular,nov,tue,97,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
T9324,31,blue-collar,single,high.school,no,no,no,telephone,jul,tue,802,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
T9325,56,services,married,high.school,no,yes,no,cellular,aug,tue,460,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
T9326,35,admin.,married,university.degree,no,yes,no,cellular,aug,fri,193,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
T9327,29,admin.,single,university.degree,no,no,no,telephone,jul,wed,129,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
T9328,92,retired,divorced,unknown,unknown,no,no,cellular,may,wed,405,3,999,1,failure,-1.8,93.876,-40,0.697,5008.7,yes
T9329,46,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,131,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
T9330,78,retired,married,unknown,no,yes,no,cellular,jul,wed,87,3,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
T9331,45,admin.,married,university.degree,no,yes,yes,cellular,may,tue,826,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,yes
T9332,27,admin.,married,high.school,no,yes,no,telephone,aug,mon,36,1,999,0,nonexistent,-1.7,94.027,-38.3,0.888,4991.6,no
T9333,28,admin.,married,high.school,no,yes,no,cellular,may,wed,1073,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,yes
T9334,33,technician,married,professional.course,no,no,yes,telephone,jun,tue,46,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
T9335,32,blue-collar,married,unknown,no,no,no,cellular,may,fri,76,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
T9336,45,blue-collar,married,unknown,no,no,no,cellular,apr,fri,106,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
T9337,45,services,divorced,high.school,no,no,no,cellular,nov,thu,71,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
T9338,39,technician,single,professional.course,no,no,no,cellular,jul,mon,617,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
T9339,27,student,single,high.school,no,yes,no,cellular,jul,fri,100,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T9340,41,admin.,married,university.degree,no,yes,no,telephone,may,wed,153,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
T9341,32,self-employed,married,university.degree,unknown,no,no,cellular,jul,fri,172,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
T9342,32,technician,single,high.school,no,no,no,cellular,jun,tue,430,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
T9343,29,admin.,single,university.degree,no,yes,no,cellular,jul,wed,156,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
T9344,35,technician,single,professional.course,no,yes,yes,cellular,aug,thu,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
T9345,42,technician,divorced,basic.9y,no,yes,no,telephone,jun,mon,163,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
T9346,31,admin.,married,university.degree,no,yes,no,cellular,aug,fri,353,2,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,yes
T9347,25,student,single,university.degree,no,no,yes,telephone,jun,thu,280,6,999,1,failure,-2.9,92.963,-40.8,1.235,5076.2,yes
T9348,38,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1070,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
T9349,27,admin.,married,university.degree,no,yes,no,cellular,aug,tue,415,5,12,1,success,-1.7,94.027,-38.3,0.886,4991.6,yes
T9350,38,blue-collar,single,basic.6y,unknown,no,yes,cellular,may,wed,42,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
T9351,46,admin.,married,university.degree,no,no,no,cellular,jul,wed,29,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T9352,43,admin.,married,university.degree,no,yes,no,cellular,nov,tue,255,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
T9353,46,technician,married,university.degree,unknown,no,yes,telephone,jun,thu,993,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes
T9354,27,entrepreneur,divorced,university.degree,unknown,no,no,telephone,may,thu,9,5,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,no
T9355,28,admin.,married,high.school,no,no,yes,cellular,may,wed,530,2,999,0,nonexistent,-1.8,93.876,-40,0.697,5008.7,yes
T9356,39,services,married,unknown,unknown,no,no,cellular,jul,wed,146,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T9357,37,admin.,divorced,university.degree,unknown,yes,yes,cellular,may,mon,121,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
T9358,45,unemployed,married,high.school,unknown,yes,no,telephone,may,fri,239,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
T9359,54,technician,married,high.school,no,yes,no,cellular,jul,tue,187,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
T9360,33,admin.,married,university.degree,no,no,no,cellular,jul,tue,2516,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
T9361,42,admin.,married,professional.course,no,no,no,telephone,may,wed,230,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
T9362,31,services,single,high.school,no,yes,no,cellular,may,wed,66,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
T9363,45,blue-collar,married,basic.9y,no,yes,no,cellular,aug,thu,773,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
T9364,35,admin.,single,university.degree,no,yes,no,telephone,jun,fri,358,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
T9365,45,self-employed,divorced,university.degree,no,yes,no,cellular,may,fri,116,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
T9366,56,blue-collar,married,basic.4y,no,unknown,unknown,cellular,aug,thu,114,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
T9367,38,admin.,married,basic.9y,no,yes,no,cellular,may,tue,69,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
T9368,40,blue-collar,married,professional.course,no,no,no,cellular,jul,mon,240,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T9369,35,technician,single,high.school,no,no,no,telephone,may,mon,388,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T9370,31,services,single,high.school,no,yes,no,cellular,jul,thu,34,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
T9371,52,technician,married,basic.9y,no,no,no,cellular,mar,wed,272,3,999,0,nonexistent,-1.8,93.369,-34.8,0.644,5008.7,yes
T9372,32,admin.,single,university.degree,no,yes,no,cellular,jul,wed,97,3,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,yes
T9373,39,blue-collar,married,basic.6y,no,yes,no,telephone,may,thu,338,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
T9374,36,admin.,single,university.degree,unknown,yes,yes,cellular,aug,mon,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
T9375,38,services,married,high.school,no,yes,no,telephone,may,tue,106,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T9376,43,entrepreneur,married,basic.4y,no,yes,no,telephone,may,thu,199,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
T9377,31,student,single,university.degree,no,no,no,cellular,aug,tue,279,4,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes
T9378,51,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,109,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
T9379,31,admin.,single,university.degree,no,no,no,cellular,aug,thu,47,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
T9380,31,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,mon,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
T9381,31,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,116,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
T9382,33,unemployed,married,basic.9y,no,no,no,telephone,jun,wed,563,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,yes
T9383,27,services,single,high.school,no,no,yes,cellular,may,thu,603,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
T9384,28,admin.,single,high.school,no,yes,no,cellular,jul,thu,80,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
T9385,60,admin.,married,professional.course,no,yes,no,cellular,apr,thu,571,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
T9386,32,management,single,university.degree,no,yes,no,cellular,mar,tue,71,3,999,0,nonexistent,-1.8,92.843,-50,1.687,5099.1,yes
T9387,53,technician,married,unknown,unknown,yes,no,cellular,jul,thu,988,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T9388,42,services,married,professional.course,no,yes,no,telephone,may,tue,1205,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
T9389,42,admin.,divorced,university.degree,no,yes,no,telephone,may,fri,397,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
T9390,39,admin.,married,high.school,unknown,no,no,cellular,jul,mon,367,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
T9391,48,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
T9392,45,blue-collar,married,basic.4y,no,no,no,cellular,may,tue,77,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
T9393,48,services,married,high.school,unknown,yes,no,telephone,jun,fri,329,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
T9394,57,retired,single,university.degree,no,yes,no,cellular,jul,fri,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
T9395,62,retired,married,university.degree,no,yes,no,cellular,nov,thu,208,1,1,6,success,-1.1,94.767,-50.8,1.031,4963.6,yes
T9396,37,housemaid,married,university.degree,no,no,no,cellular,oct,thu,549,2,11,4,success,-1.1,94.601,-49.5,1.025,4963.6,yes
T9397,33,admin.,single,university.degree,no,yes,no,cellular,aug,wed,173,1,1,1,success,-2.9,92.201,-31.4,0.854,5076.2,yes
T9398,36,services,married,high.school,no,no,no,cellular,jul,thu,211,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
T9399,35,management,married,basic.9y,no,yes,no,cellular,nov,mon,171,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
T9400,33,entrepreneur,single,university.degree,no,no,no,cellular,may,mon,637,4,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,yes
T9401,31,student,single,university.degree,no,yes,no,cellular,jul,thu,277,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
T9402,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,292,1,999,0,nonexistent,-3.4,92.379,-29.8,0.768,5017.5,yes
T9403,26,student,single,university.degree,unknown,yes,no,cellular,jun,wed,247,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
T9404,61,retired,married,basic.4y,no,yes,no,cellular,apr,wed,245,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
T9405,36,blue-collar,married,high.school,unknown,yes,no,cellular,jul,mon,150,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
T9406,30,student,single,unknown,no,no,no,cellular,jun,tue,205,3,999,0,nonexistent,-2.9,92.963,-40.8,1.206,5076.2,no
T9407,24,technician,single,high.school,no,yes,no,cellular,apr,mon,390,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
T9408,41,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,mon,1575,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,yes
T9409,28,blue-collar,single,high.school,no,no,no,cellular,may,thu,16,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
T9410,46,entrepreneur,married,unknown,no,yes,no,cellular,apr,mon,58,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
T9411,39,technician,married,professional.course,no,yes,no,telephone,jun,fri,118,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
T9412,34,admin.,single,university.degree,no,no,no,cellular,aug,thu,161,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
T9413,45,entrepreneur,married,university.degree,no,yes,yes,telephone,may,fri,515,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes
T9414,39,admin.,married,high.school,no,no,no,telephone,may,mon,6,4,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
T9415,29,self-employed,married,university.degree,no,yes,yes,cellular,nov,fri,729,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
